Census Tract,CE01totcounts,CE02totcounts,CE03totcounts,C000totcounts,ct,CE01Percent,CE02Percent,CE03Percent,TractLabel
079701,752,760,1121,2633,079701,0.2856057728826434,0.28864413216862894,0.4257500949487277,6
079702,620,633,504,1757,079702,0.3528742174160501,0.36027319294251564,0.2868525896414343,1
079801,389,495,853,1737,079801,0.22394933793897526,0.2849740932642487,0.491076568796776,6
079802,627,1074,1216,2917,079802,0.2149468632156325,0.36818649297223177,0.41686664381213573,5
079900,440,467,425,1332,079900,0.3303303303303303,0.3506006006006006,0.31906906906906907,3
080000,369,548,732,1649,080000,0.22377198302001214,0.3323226197695573,0.44390539721043054,5
080100,963,1397,1305,3665,080100,0.2627557980900409,0.3811732605729877,0.35607094133697137,5
080103,492,516,1038,2046,080103,0.2404692082111437,0.25219941348973607,0.5073313782991202,6
080104,387,380,818,1585,080104,0.24416403785488958,0.23974763406940064,0.5160883280757098,6
080200,711,1154,1294,3159,080200,0.22507122507122507,0.3653054764165875,0.40962329851218743,5
080201,937,1029,1804,3770,080201,0.24854111405835544,0.2729442970822281,0.47851458885941645,6
080202,596,603,1093,2292,080202,0.2600349040139616,0.2630890052356021,0.4768760907504363,6
080300,1039,1247,1457,3743,080300,0.27758482500667914,0.3331552230830884,0.38925995191023244,5
080301,538,606,550,1694,080301,0.31759149940968123,0.3577331759149941,0.3246753246753247,3
080302,443,539,595,1577,080302,0.2809131261889664,0.3417882054533925,0.3772986683576411,5
080400,329,479,509,1317,080400,0.2498101746393318,0.36370539104024296,0.38648443432042523,5
080401,280,227,237,744,080401,0.3763440860215054,0.30510752688172044,0.3185483870967742,3
080402,188,224,233,645,080402,0.29147286821705426,0.34728682170542635,0.3612403100775194,5
080501,283,426,483,1192,080501,0.23741610738255034,0.3573825503355705,0.4052013422818792,5
080502,438,530,598,1566,080502,0.2796934865900383,0.3384418901660281,0.3818646232439336,5
080600,686,852,1137,2675,080600,0.25644859813084114,0.31850467289719625,0.4250467289719626,5
080700,377,432,613,1422,080700,0.2651195499296765,0.3037974683544304,0.4310829817158931,5
080800,200,258,260,718,080800,0.2785515320334262,0.3593314763231198,0.362116991643454,5
080900,936,1172,2097,4205,080900,0.2225921521997622,0.2787158145065398,0.498692033293698,6
081000,1188,1736,1835,4759,081000,0.24963227568816979,0.3647825173355747,0.38558520697625553,5
081101,408,564,717,1689,081101,0.24156305506216696,0.3339253996447602,0.42451154529307283,5
081102,291,439,538,1268,081102,0.22949526813880125,0.3462145110410095,0.4242902208201893,5
081400,551,1099,1060,2710,081400,0.2033210332103321,0.4055350553505535,0.39114391143911437,5
081600,295,519,463,1277,081600,0.23101018010963195,0.40642129992169146,0.36256851996867656,5
081800,873,1492,1484,3849,081800,0.22681215900233828,0.3876331514679137,0.385554689529748,5
082000,550,1010,759,2319,082000,0.23717119448037946,0.43553255713669686,0.32729624838292365,5
082001,533,863,787,2183,082001,0.24415941365093907,0.39532753092075124,0.3605130554283097,5
082002,120,182,208,510,082002,0.23529411764705882,0.3568627450980392,0.40784313725490196,5
082200,732,1359,1124,3215,082200,0.2276827371695179,0.42270606531881805,0.3496111975116641,5
082400,520,894,709,2123,082400,0.24493641073951955,0.42110221384832786,0.3339613754121526,5
082600,680,1067,824,2571,082600,0.26448852586542204,0.4150136133800078,0.3204978607545702,5
082800,496,761,564,1821,082800,0.2723778143876991,0.41790225151015925,0.30971993410214166,5
083000,757,1182,885,2824,083000,0.26805949008498586,0.4185552407932011,0.313385269121813,5
083200,211,419,435,1065,083200,0.19812206572769953,0.39342723004694835,0.4084507042253521,5
083400,187,294,342,823,083400,0.22721749696233293,0.3572296476306197,0.4155528554070474,5
083600,225,361,391,977,083600,0.23029682702149437,0.3694984646878199,0.4002047082906858,5
083700,659,694,714,2067,083700,0.31881954523463957,0.33575229801644896,0.3454281567489115,3
083800,615,1057,1383,3055,083800,0.20130932896890344,0.34599018003273324,0.45270049099836335,5
084000,1445,2449,2523,6417,084000,0.22518310737104566,0.38164251207729466,0.39317438055165965,5
084500,696,793,554,2043,084500,0.3406754772393539,0.38815467449828683,0.2711698482623593,1
084600,228,331,360,919,084600,0.24809575625680086,0.3601741022850925,0.39173014145810664,5
084601,215,408,601,1224,084601,0.17565359477124182,0.3333333333333333,0.4910130718954248,5
084602,122,161,259,542,084602,0.22509225092250923,0.29704797047970477,0.477859778597786,6
084800,190,275,349,814,084800,0.2334152334152334,0.33783783783783783,0.42874692874692877,5
084900,1040,962,611,2613,084900,0.39800995024875624,0.3681592039800995,0.23383084577114427,1
085000,476,678,779,1933,085000,0.24624935333678222,0.35075012933264355,0.40300051733057424,5
085200,43,51,69,163,085200,0.26380368098159507,0.3128834355828221,0.4233128834355828,5
085300,724,627,645,1996,085300,0.3627254509018036,0.31412825651302606,0.32314629258517036,3
085400,252,356,375,983,085400,0.25635808748728384,0.3621566632756867,0.3814852492370295,5
085500,898,960,946,2804,085500,0.3202567760342368,0.34236804564907275,0.33737517831669045,3
085600,444,691,665,1800,085600,0.24666666666666667,0.3838888888888889,0.36944444444444446,5
085700,787,727,650,2164,085700,0.36367837338262476,0.33595194085027724,0.300369685767098,3
085800,265,481,401,1147,085800,0.23103748910200522,0.41935483870967744,0.34960767218831734,5
085900,789,793,668,2250,085900,0.3506666666666667,0.35244444444444445,0.29688888888888887,1
086000,584,890,840,2314,086000,0.25237683664649957,0.38461538461538464,0.3630077787381158,5
086100,318,357,342,1017,086100,0.31268436578171094,0.35103244837758113,0.336283185840708,3
086200,367,669,444,1480,086200,0.24797297297297297,0.452027027027027,0.3,5
086300,823,896,840,2559,086300,0.3216100039077765,0.35013677217663147,0.32825322391559203,3
086400,464,815,927,2206,086400,0.21033544877606528,0.36944696282864914,0.42021758839528556,5
086500,501,522,497,1520,086500,0.32960526315789473,0.34342105263157896,0.3269736842105263,3
086600,308,526,507,1341,086600,0.2296793437733035,0.39224459358687547,0.378076062639821,5
086800,330,572,474,1376,086800,0.23982558139534885,0.41569767441860467,0.3444767441860465,5
086900,297,278,265,840,086900,0.3535714285714286,0.33095238095238094,0.31547619047619047,3
087000,758,1200,1235,3193,087000,0.2373943000313185,0.3758221108675227,0.3867835891011588,5
087100,361,387,329,1077,087100,0.33519034354688954,0.3593314763231198,0.30547818012999073,3
087200,289,490,537,1316,087200,0.2196048632218845,0.3723404255319149,0.40805471124620063,5
087401,326,570,475,1371,087401,0.23778264040846098,0.41575492341356673,0.3464624361779723,5
087600,188,301,277,766,087600,0.2454308093994778,0.39295039164490864,0.36161879895561355,5
087800,337,504,413,1254,087800,0.2687400318979266,0.4019138755980861,0.3293460925039872,5
088000,943,1541,1551,4035,088000,0.23370508054522923,0.381908302354399,0.38438661710037175,5
088200,629,1132,839,2600,088200,0.24192307692307694,0.43538461538461537,0.32269230769230767,5
088400,1023,1664,2256,4943,088400,0.20695933643536313,0.3366376694315193,0.4564029941331175,5
088600,451,813,629,1893,088600,0.23824617010036978,0.4294770206022187,0.3322768092974115,5
088800,360,730,519,1609,088800,0.22374145431945308,0.4536979490366687,0.3225605966438782,5
088901,1082,1251,1629,3962,088901,0.2730943967693084,0.3157496214033316,0.4111559818273599,5
089000,1072,1800,1715,4587,089000,0.23370394593416177,0.3924133420536298,0.3738827120122084,5
089200,1022,1504,2170,4696,089200,0.2176320272572402,0.3202725724020443,0.4620954003407155,5
089400,324,575,424,1323,089400,0.24489795918367346,0.4346182917611489,0.3204837490551776,5
089600,413,705,454,1572,089600,0.2627226463104326,0.4484732824427481,0.28880407124681934,4
089800,188,341,319,848,089800,0.22169811320754718,0.40212264150943394,0.3761792452830189,5
090000,1094,1620,1602,4316,090000,0.2534754402224282,0.3753475440222428,0.371177015755329,5
090200,332,531,402,1265,090200,0.2624505928853755,0.4197628458498024,0.31778656126482213,5
090600,546,710,415,1671,090600,0.3267504488330341,0.4248952722920407,0.2483542788749252,1
090700,183,235,303,721,090700,0.2538141470180305,0.3259361997226075,0.420249653259362,5
090800,474,563,340,1377,090800,0.3442265795206972,0.40885984023238925,0.24691358024691357,1
091000,811,1106,675,2592,091000,0.3128858024691358,0.42669753086419754,0.2604166666666667,1
091200,763,1186,480,2429,091200,0.31412103746397696,0.48826677645121447,0.19761218608480857,1
091600,481,764,472,1717,091600,0.28013977868375073,0.44496214327315087,0.2748980780430984,4
091601,292,391,1010,1693,091601,0.1724748966331955,0.23095097460129946,0.596574128765505,6
091602,44,61,57,162,091602,0.2716049382716049,0.3765432098765432,0.35185185185185186,5
091800,329,558,393,1280,091800,0.25703125,0.4359375,0.30703125,5
091900,619,734,789,2142,091900,0.28898225957049484,0.3426704014939309,0.36834733893557425,5
092000,727,1033,964,2724,092000,0.2668869309838473,0.3792217327459618,0.35389133627019087,5
092200,424,693,1145,2262,092200,0.1874447391688771,0.3063660477453581,0.5061892130857648,5
092400,343,513,365,1221,092400,0.2809172809172809,0.4201474201474201,0.2989352989352989,4
092500,428,531,544,1503,092500,0.28476380572188953,0.3532934131736527,0.36194278110445777,5
092800,552,825,1279,2656,092800,0.20783132530120482,0.31061746987951805,0.4815512048192771,5
092900,631,932,1167,2730,092900,0.23113553113553115,0.3413919413919414,0.42747252747252745,5
093000,495,704,845,2044,093000,0.24217221135029354,0.34442270058708413,0.41340508806262233,5
093200,148,225,272,645,093200,0.22945736434108527,0.3488372093023256,0.42170542635658914,5
093400,214,399,478,1091,093400,0.19615032080659944,0.36571952337305225,0.4381301558203483,5
093401,325,364,809,1498,093401,0.21695594125500667,0.24299065420560748,0.5400534045393859,6
093402,283,364,688,1335,093402,0.21198501872659176,0.27265917602996254,0.5153558052434457,6
093600,180,322,322,824,093600,0.21844660194174756,0.3907766990291262,0.3907766990291262,5
093800,686,935,1271,2892,093800,0.23720608575380359,0.3233056708160443,0.43948824343015214,5
093900,482,532,806,1820,093900,0.26483516483516484,0.2923076923076923,0.44285714285714284,6
094000,317,303,479,1099,094000,0.28844404003639673,0.275705186533212,0.43585077343039125,6
094201,287,480,549,1316,094201,0.21808510638297873,0.364741641337386,0.41717325227963525,5
094202,423,626,698,1747,094202,0.24212936462507156,0.3583285632512879,0.3995420721236405,5
094203,484,811,1078,2373,094203,0.20396123050990309,0.3417614833544037,0.45427728613569324,5
094401,334,452,642,1428,094401,0.2338935574229692,0.3165266106442577,0.4495798319327731,5
094402,377,537,400,1314,094402,0.286910197869102,0.408675799086758,0.30441400304414,5
094500,430,522,842,1794,094500,0.23968784838350055,0.2909698996655518,0.4693422519509476,6
094600,183,308,393,884,094600,0.20701357466063347,0.34841628959276016,0.4445701357466063,5
094700,294,414,404,1112,094700,0.2643884892086331,0.3723021582733813,0.36330935251798563,5
095000,222,461,403,1086,095000,0.20441988950276244,0.4244935543278085,0.3710865561694291,5
095400,820,1343,1398,3561,095400,0.2302723953945521,0.37714125245717495,0.392586352148273,5
095600,377,653,665,1695,095600,0.2224188790560472,0.3852507374631268,0.39233038348082594,5
095800,383,602,574,1559,095800,0.2456703014753047,0.386144964720975,0.36818473380372035,5
096000,39,61,54,154,096000,0.2532467532467532,0.3961038961038961,0.35064935064935066,5
096200,212,310,289,811,096200,0.26140567200986436,0.38224414303329224,0.3563501849568434,5
096400,571,1000,1071,2642,096400,0.21612414837244512,0.3785011355034065,0.4053747161241484,5
096600,227,417,421,1065,096600,0.2131455399061033,0.39154929577464787,0.39530516431924884,5
096800,171,258,300,729,096800,0.2345679012345679,0.35390946502057613,0.411522633744856,5
097000,232,373,403,1008,097000,0.23015873015873015,0.37003968253968256,0.3998015873015873,5
097202,349,544,330,1223,097202,0.285363859362224,0.4448078495502862,0.2698282910874898,4
097203,724,1022,572,2318,097203,0.31233822260569455,0.44089732528041414,0.24676445211389128,1
097204,284,472,440,1196,097204,0.23745819397993312,0.39464882943143814,0.36789297658862874,5
097300,264,277,506,1047,097300,0.2521489971346705,0.26456542502387775,0.48328557784145176,6
097400,222,399,410,1031,097400,0.21532492725509214,0.38700290979631424,0.3976721629485936,5
098100,275,291,555,1121,098100,0.24531668153434433,0.25958965209634255,0.4950936663693131,6
098200,453,712,541,1706,098200,0.26553341148886284,0.41735052754982416,0.317116060961313,5
098400,172,305,385,862,098400,0.19953596287703015,0.3538283062645012,0.4466357308584687,5
098600,207,386,457,1050,098600,0.19714285714285715,0.3676190476190476,0.43523809523809526,5
098700,258,345,623,1226,098700,0.21044045676998369,0.2814029363784666,0.5081566068515497,6
098800,243,441,461,1145,098800,0.21222707423580786,0.3851528384279476,0.40262008733624455,5
099000,201,269,327,797,099000,0.2521957340025094,0.33751568381430364,0.410288582183187,5
099100,676,741,1733,3150,099100,0.2146031746031746,0.23523809523809525,0.5501587301587302,6
099200,542,839,882,2263,099200,0.23950508174988952,0.37074679628811313,0.3897481219619974,5
099400,176,315,368,859,099400,0.2048894062863795,0.36670547147846333,0.42840512223515714,5
099600,326,553,607,1486,099600,0.2193808882907133,0.3721399730820996,0.4084791386271871,5
099701,280,310,777,1367,099701,0.20482809070958302,0.22677395757132407,0.5683979517190929,6
099703,320,350,883,1553,099703,0.206052801030264,0.22537025112685125,0.5685769478428847,6
099704,580,648,1597,2825,099704,0.20530973451327433,0.22938053097345132,0.5653097345132744,6
099705,232,249,480,961,099705,0.24141519250780438,0.259105098855359,0.4994797086368366,6
099800,347,588,746,1681,099800,0.206424747174301,0.3497917906008328,0.44378346222486614,5
099801,635,1068,955,2658,099801,0.23890142964635064,0.4018058690744921,0.35929270127915724,5
099802,384,651,708,1743,099802,0.22030981067125646,0.37349397590361444,0.40619621342512907,5
099900,57,72,44,173,099900,0.32947976878612717,0.4161849710982659,0.2543352601156069,1
100000,314,358,517,1189,100000,0.2640874684608915,0.3010933557611438,0.4348191757779647,5
100100,638,950,954,2542,100100,0.25098347757671124,0.37372147915027537,0.3752950432730134,5
100200,454,696,879,2029,100200,0.22375554460325284,0.3430261212419911,0.433218334154756,5
100300,529,1028,980,2537,100300,0.2085139929050059,0.4052029956641703,0.38628301143082383,5
100400,706,981,1142,2829,100400,0.2495581477553906,0.34676564156945916,0.40367621067515025,5
100600,859,1376,1594,3829,100600,0.22434055889266127,0.35936275790023503,0.41629668320710367,5
100700,372,555,762,1689,100700,0.2202486678507993,0.3285968028419183,0.4511545293072824,5
100800,761,1094,1335,3190,100800,0.23855799373040754,0.34294670846394987,0.41849529780564265,5
100801,195,350,349,894,100801,0.2181208053691275,0.39149888143176736,0.39038031319910516,5
100802,637,1145,930,2712,100802,0.234882005899705,0.4221976401179941,0.34292035398230086,5
100900,648,854,803,2305,100900,0.2811279826464208,0.37049891540130153,0.34837310195227766,5
101000,744,998,1348,3090,101000,0.2407766990291262,0.32297734627831715,0.4362459546925566,5
101001,788,1318,1035,3141,101001,0.25087551735116204,0.41961158866602993,0.32951289398280803,5
101002,284,372,573,1229,101002,0.23108218063466232,0.30268510984540276,0.4662327095199349,5
101100,103,60,93,256,101100,0.40234375,0.234375,0.36328125,2
101200,179,335,412,926,101200,0.19330453563714903,0.3617710583153348,0.4449244060475162,5
101300,389,458,313,1160,101300,0.3353448275862069,0.39482758620689656,0.26982758620689656,1
101400,481,633,873,1987,101400,0.2420734776044288,0.31857070961248113,0.4393558127830901,5
101600,316,585,529,1430,101600,0.22097902097902097,0.4090909090909091,0.36993006993006994,5
